DATE,VALUE
1997-11-12,44.75
1997-11-11,49.125
1997-11-10,49.625
1997-11-07,49.0
1997-11-06,53.0
1997-11-05,50.875
1997-11-04,45.625
1997-11-03,45.0
1997-10-31,43.125
1997-10-30,39.375
1997-10-29,44.5
1997-10-28,34.125
1997-10-27,47.0
1997-10-24,51.75
1997-10-23,50.75
1997-10-22,52.375
1997-10-21,49.75
1997-10-20,48.75
1997-10-17,48.25
1997-10-16,51.75
1997-10-15,50.75
1997-10-14,51.625
1997-10-13,53.125
1997-10-10,54.0
1997-10-09,55.5
1997-10-08,57.25
1997-10-07,57.75
1997-10-06,55.25
1997-10-03,55.0
1997-10-02,51.125
1997-10-01,50.25
1997-09-30,50.625
1997-09-29,50.5
1997-09-26,50.5
1997-09-25,51.75
1997-09-24,51.125
1997-09-23,54.125
1997-09-22,52.125
1997-09-19,49.5
1997-09-18,49.125
1997-09-17,51.5
1997-09-16,48.25
1997-09-15,53.0
1997-09-12,56.625
1997-09-11,53.0
1997-09-10,51.6875
1997-09-09,48.125
1997-09-08,46.75
1997-09-05,42.25
1997-09-04,41.25
1997-09-03,40.375
1997-09-02,40.25
1997-08-29,56.500002
1997-08-28,55.375002
1997-08-27,55.875
1997-08-26,56.500002
1997-08-25,55.999998
1997-08-22,53.500002
1997-08-21,57.499998
1997-08-20,55.5
1997-08-19,52.624998
1997-08-18,48.625002
1997-08-15,49.5
1997-08-14,50.374998
1997-08-13,51.0
1997-08-12,53.500002
1997-08-11,54.0
1997-08-08,53.500002
1997-08-07,55.5
1997-08-06,54.625002
1997-08-05,53.749998
1997-08-04,54.75
1997-08-01,55.999998
1997-07-31,55.000002
1997-07-30,49.750002
1997-07-29,47.625
1997-07-28,48.250002
1997-07-25,47.750001
1997-07-24,49.000002
1997-07-23,50.749998
1997-07-22,49.750002
1997-07-21,47.499999
1997-07-18,46.374999
1997-07-17,49.125
1997-07-16,51.250002
1997-07-15,48.250002
1997-07-14,44.000001
1997-07-11,42.999999
1997-07-10,45.375
1997-07-09,40.749999
1997-07-08,37.749999
1997-07-07,33.999999
1997-07-03,34.374999
1997-07-02,34.125
1997-07-01,35.000001
1997-06-30,34.374999
1997-06-27,36.125001
1997-06-26,36.624999
1997-06-25,37.562499
1997-06-24,37.250001
1997-06-23,38.124999
1997-06-20,35.000001
1997-06-19,34.5
1997-06-18,34.749999
1997-06-17,34.749999
1997-06-16,32.499999
1997-06-13,32.000001
1997-06-12,31.250001
1997-06-11,32.375001
1997-06-10,32.499999
1997-06-09,32.000001
1997-06-06,32.000001
1997-06-05,32.124999
1997-06-04,32.750001
1997-06-03,33.125001
1997-06-02,32.750001
1997-05-30,31.5
1997-05-29,31.875
1997-05-28,31.625001
1997-05-27,31.374999
1997-05-23,31.250001
1997-05-22,33.249999
1997-05-21,32.375001
1997-05-20,32.124999
1997-05-19,31.749999
1997-05-16,30.624999
1997-05-15,30.249999
1997-05-14,30.500001
1997-05-13,32.750001
1997-05-12,33.999999
1997-05-09,34.374999
1997-05-08,33.875001
1997-05-07,32.625
1997-05-06,35.375001
1997-05-05,35.499999
1997-05-02,33.75
1997-05-01,34.5
1997-04-30,31.875
1997-04-29,31.625001
1997-04-28,30.249999
1997-04-25,30.624999
1997-04-24,31.250001
1997-04-23,27.75
1997-04-22,28.0937
1997-04-21,30.500001
1997-04-18,33.125001
1997-04-17,31.5
1997-04-16,30.999999
1997-04-15,33.0
1997-04-14,33.875001
1997-04-11,31.5
1997-04-10,34.875
1997-04-09,34.625001
1997-04-08,33.624999
1997-04-07,32.750001
1997-04-04,29.124999
1997-04-03,30.0
1997-04-02,29.375001
1997-04-01,27.875001
1997-03-31,28.875
1997-03-27,30.0
1997-03-26,28.125
1997-03-25,29.375001
1997-03-24,28.749999
1997-03-21,29.375001
1997-03-20,27.125001
1997-03-19,22.75
1997-03-18,23.25
1997-03-17,25.5
1997-03-14,23.125
1997-03-13,25.625001
1997-03-12,26.000001
1997-03-11,26.750001
1997-03-10,27.249999
1997-03-07,26.25
1997-03-06,26.750001
1997-03-05,28.625001
1997-03-04,30.125001
1997-03-03,29.874999
1997-02-28,30.624999
1997-02-27,31.250001
1997-02-26,32.000001
1997-02-25,31.250001
1997-02-24,31.250001
1997-02-21,32.000001
1997-02-20,32.750001
1997-02-19,33.999999
1997-02-18,34.250001
1997-02-14,35.499999
1997-02-13,35.499999
1997-02-12,32.124999
1997-02-11,29.25
1997-02-10,30.125001
1997-02-07,31.749999
1997-02-06,33.500001
1997-02-05,34.374999
1997-02-04,34.625001
1997-02-03,33.875001
1997-01-31,34.5
1997-01-30,33.0
1997-01-29,32.625
1997-01-28,36.624999
1997-01-27,33.125001
1997-01-24,34.625001
1997-01-23,32.124999
1997-01-22,31.625001
1997-01-21,28.875
1997-01-20,26.499999
1997-01-17,26.000001
1997-01-16,25.374999
1997-01-15,23.0
1997-01-14,21.875
1997-01-13,19.875
1997-01-10,19.0
1997-01-09,18.875
1997-01-08,20.1875
1997-01-07,19.875
1997-01-06,19.125
1997-01-03,17.625
1997-01-02,17.0
1996-12-31,17.5
1996-12-30,18.25
1996-12-27,18.25
1996-12-26,18.0
1996-12-24,18.125
1996-12-23,17.5
1996-12-20,18.125
1996-12-19,18.5
1996-12-18,18.0
1996-12-17,18.625
1996-12-16,20.0
1996-12-13,19.5
1996-12-12,19.5
1996-12-11,19.875
1996-12-10,21.25
1996-12-09,20.375
1996-12-06,20.25
1996-12-05,19.75
1996-12-04,19.875
1996-12-03,18.75
1996-12-02,18.75
1996-11-29,18.5
1996-11-27,19.0
1996-11-26,19.25
1996-11-25,17.625
1996-11-22,17.5
1996-11-21,17.625
1996-11-20,17.875
1996-11-19,18.125
1996-11-18,18.25
1996-11-15,18.375
1996-11-14,19.0
1996-11-13,19.75
1996-11-12,19.875
1996-11-11,19.5
1996-11-08,18.125
1996-11-07,17.875
1996-11-06,18.0
1996-11-05,19.0
1996-11-04,19.5
1996-11-01,19.5
1996-10-31,20.0
1996-10-30,20.5
1996-10-29,20.625
1996-10-28,20.5
1996-10-25,20.875
1996-10-24,21.0
1996-10-23,21.25
1996-10-22,21.875
1996-10-21,21.75
1996-10-18,22.25
1996-10-17,21.125
1996-10-16,21.375
1996-10-15,21.5
1996-10-14,20.875
1996-10-11,20.375
1996-10-10,22.75
1996-10-09,20.875
1996-10-08,22.375
1996-10-07,22.0
1996-10-04,23.125
1996-10-03,22.125
1996-10-02,20.375
1996-10-01,21.0
1996-09-30,21.75
1996-09-27,21.875
1996-09-26,21.625
1996-09-25,22.5
1996-09-24,23.75
1996-09-23,23.875
1996-09-20,21.5
1996-09-19,20.75
1996-09-18,21.5
1996-09-17,21.125
1996-09-16,20.625
1996-09-13,19.875
1996-09-12,18.75
1996-09-11,18.75
1996-09-10,18.75
1996-09-09,18.125
1996-09-06,18.25
1996-09-05,18.375
1996-09-04,19.0
1996-09-03,19.0
1996-08-30,19.875
1996-08-29,20.875
1996-08-28,20.125
1996-08-27,19.75
1996-08-26,20.125
1996-08-23,19.75
1996-08-22,18.625
1996-08-21,19.125
1996-08-20,19.625
1996-08-19,19.375
1996-08-16,19.5
1996-08-15,20.375
1996-08-14,20.125
1996-08-13,17.0
1996-08-12,17.5
1996-08-09,17.375
1996-08-08,18.0
1996-08-07,17.875
1996-08-06,19.25
1996-08-05,19.0
1996-08-02,18.5
1996-08-01,18.0
1996-07-31,17.0
1996-07-30,16.25
1996-07-29,16.25
1996-07-26,16.25
1996-07-25,15.75
1996-07-24,16.25
1996-07-23,17.5
1996-07-22,19.0
1996-07-19,19.875
1996-07-18,19.5
1996-07-17,18.125
1996-07-16,17.75
1996-07-15,18.0
1996-07-12,17.0
1996-07-11,16.0
1996-07-10,18.75
1996-07-09,19.5
1996-07-08,20.0
1996-07-05,20.0
1996-07-03,21.75
1996-07-02,22.25
1996-07-01,20.5
1996-06-28,19.5
1996-06-27,21.25
1996-06-26,21.5
1996-06-25,21.75
1996-06-24,22.25
1996-06-21,22.25
1996-06-20,21.0
1996-06-19,21.0
1996-06-18,21.75
1996-06-17,24.75
1996-06-14,24.75
1996-06-13,25.749999
1996-06-12,25.749999
1996-06-11,26.124999
1996-06-10,26.874999
1996-06-07,27.249999
1996-06-06,28.5
1996-06-05,27.500001
1996-06-04,27.249999
1996-06-03,27.75
1996-05-31,28.749999
1996-05-30,27.500001
1996-05-29,28.749999
1996-05-28,29.25
1996-05-24,29.499999
1996-05-23,27.500001
1996-05-22,27.999999
1996-05-21,29.000001
1996-05-20,30.0
1996-05-17,30.249999
1996-05-16,29.750001
1996-05-15,30.0
1996-05-14,30.75
1996-05-13,31.374999
1996-05-10,30.75
1996-05-09,30.0
1996-05-08,30.500001
1996-05-07,30.0
1996-05-06,32.499999
1996-05-03,32.25
1996-05-02,31.5
1996-05-01,30.249999
1996-04-30,31.250001
1996-04-29,31.5
1996-04-26,32.000001
1996-04-25,30.0
1996-04-24,28.5
1996-04-23,28.749999
1996-04-22,29.000001
1996-04-19,30.125001
1996-04-18,30.125001
1996-04-17,28.250001
1996-04-16,32.25
1996-04-15,35.750001
1996-04-12,25.250001
